goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,Walt Disney's Three Little Pigs (A Little Golden Book),pig,pig,he/him,29521,4.23,236,Al Dempster,1933,"January 1, 1933",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",9780736423120,Golden/Disney
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,Walt Disney's Three Little Pigs (A Little Golden Book),pig,pig,he/him,29521,4.23,236,Al Dempster,1933,"January 1, 1933",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",9780736423120,Golden/Disney
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,Walt Disney's Three Little Pigs (A Little Golden Book),pig,pig,he/him,29521,4.23,236,Al Dempster,1933,"January 1, 1933",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",9780736423120,Golden/Disney
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,Walt Disney's Three Little Pigs (A Little Golden Book),wolf,wolf,he/him,29521,4.23,236,Al Dempster,1933,"January 1, 1933",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",9780736423120,Golden/Disney
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,Walt Disney's Dumbo (A Little Golden Book),elephant,elephant,she/her,27120,4.32,122,Walt Disney Company,1940,"January 1, 1940",1940,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",9780736423090,Golden/Disney
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,Walt Disney's Dumbo (A Little Golden Book),elephant,elephant,he/him,27120,4.32,122,Walt Disney Company,1940,"January 1, 1940",1940,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",9780736423090,Golden/Disney
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,Walt Disney's Dumbo (A Little Golden Book),mouse,mouse,he/him,27120,4.32,122,Walt Disney Company,1940,"January 1, 1940",1940,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",9780736423090,Golden/Disney
https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street,And to Think That I Saw It on Mulberry Street,reindeer,reindeer,he/him,25114,3.99,835,Dr. Seuss,1937,"December 21, 1937",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389840830i/28351.jpg,"Dr. Seuss's very first book for children!A plain horse and wagon on Mulberry Street grows into a story that no one can beat! In this tale, Young Marco allows his imagination to run riot as he travels home from school one day. From a mere horse and wagon, young Marco concocts a colorful cast of characters, making Mulberry Street the most interesting location in town.The signature rhythmic text, combined with his unmistakable illustrations, will appeal toDr. Seussfans of all ages, who will cheer when our hero proves that a little imagination can go a very long way — Who wouldn't cheer when an elephant-pulled sleigh raced by?Now over seventy-five years old, this story is as timeless as ever. And Marco's singular kind of optimism is also evident inMcElligot's Pool.With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",9780007169924,HarperCollinsChildren’sBooks
https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street,And to Think That I Saw It on Mulberry Street,elephant,elephant,he/him,25114,3.99,835,Dr. Seuss,1937,"December 21, 1937",1930,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389840830i/28351.jpg,"Dr. Seuss's very first book for children!A plain horse and wagon on Mulberry Street grows into a story that no one can beat! In this tale, Young Marco allows his imagination to run riot as he travels home from school one day. From a mere horse and wagon, young Marco concocts a colorful cast of characters, making Mulberry Street the most interesting location in town.The signature rhythmic text, combined with his unmistakable illustrations, will appeal toDr. Seussfans of all ages, who will cheer when our hero proves that a little imagination can go a very long way — Who wouldn't cheer when an elephant-pulled sleigh raced by?Now over seventy-five years old, this story is as timeless as ever. And Marco's singular kind of optimism is also evident inMcElligot's Pool.With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",9780007169924,HarperCollinsChildren’sBooks
https://www.goodreads.com/book/show/13532212-pat-the-bunny,Pat the Bunny,bunny,rabbit,he/him,24537,4.08,487,Dorothy Kunhardt,1940,"January 1, 1940",1940,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620094749i/13532212.jpg,"The timeless children’s classic full of interactive fun—a perfect gift for new babies and first birthdays.For generations, Pat the Bunny has been creating special first-time moments between parents and their children. One of the best-selling children’s books of all time, this classic touch-and-feel book offers babies a playful and engaging experience, all the while creating cherished memories that will last a lifetime.",9780307120007,Golden Books
https://www.goodreads.com/book/show/774449.Nutcracker,Nutcracker,mouse,mouse,she/her,23421,3.9,2029,E.T.A. Hoffmann,1816,"January 1, 1816",1810,Pre-1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387711623i/774449.jpg,"The tale ofNutcracker, written by E.T.A. Hoffmann in 1816, has fascinated and inspired artists, composers, and audiences for almost two hundred years. It has retained its freshness because it appeals to the sense of wonder we all share.Maurice Sendak designed brilliant sets and costumes for the Pacific Northwest Ballet's Christmas production ofNutcrackerand has created even more magnificent pictures especially for this book. He has joined with the eminent translator Ralph Manheim to produce this illustrated edition of Hoffmann's wonderful tale, destined to become a classic for all ages.The world ofNutcrackeris a world of pleasures. Maurice Sendak's art illuminates the delights of Hoffmann's story in this rich and tantalizing treasure.Show more",9780517552858,Crown Publishers
